intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
348369000,0.04954810355678663,0.9685445239280144,0.04954810355678663,0.4041547626799136,32.178066934773184,30.0,105.2507884750369,GCA_021442195.1_S.fallax_v1.1_genomic.fna.gz,/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.08-plant-k31.sbt.zip,cfb27776cc2630446d164a7d77cf7c41,0.9685445239280144,348369000,0,131299000,S1TSphfallax_3_FD/S1TSphfallax_3_FD_10424.2.160032.TGACCA.fastq.gz,S1TSphfallax_3_read,1d32159b,7030925000
157987000,0.022470300849461486,0.24816298674216095,0.013963596539573384,0.023207068691348507,6.556352302474103,1.0,113.17085304118312,GCA_021904315.1_S.magellanicum_v1.1_genomic.fna.gz,/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.08-plant-k31.sbt.zip,9912e0cf78e683225ff5bf8b09b5ddd1,0.39934532310453347,98177000,1,33122000,S1TSphfallax_3_FD/S1TSphfallax_3_FD_10424.2.160032.TGACCA.fastq.gz,S1TSphfallax_3_read,1d32159b,7030925000
4416000,0.0006280823646959682,0.004553483188594739,0.0006159929170059417,0.0006471254886970983,4.144308473793581,1.0,22.868394659495507,GCA_011763485.1_ASM1176348v1_genomic.fna.gz,/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.08-plant-k31.sbt.zip,20159478b43319ea891715d7d478a5b0,0.004642849633071893,4331000,2,28791000,S1TSphfallax_3_FD/S1TSphfallax_3_FD_10424.2.160032.TGACCA.fastq.gz,S1TSphfallax_3_read,1d32159b,7030925000
1736000,0.00024690919046924836,0.0002195708110669627,0.00021035638980646218,0.00016818989385324886,3.154158215010142,1.0,9.504237406875916,GCA_013171265.2_ASM1317126v2_genomic.fna.gz,/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.08-plant-k31.sbt.zip,8cea5b25a39b31717eeec96cfcc77376,0.00025772476539029566,1479000,3,27312000,S1TSphfallax_3_FD/S1TSphfallax_3_FD_10424.2.160032.TGACCA.fastq.gz,S1TSphfallax_3_read,1d32159b,7030925000
1808000,0.0002571496638066826,0.00039799598108024504,0.00016854112367860558,0.00022255867411706434,5.209282700421941,1.0,19.932842899791282,GCA_020310875.1_C.richardii_v2_genomic.fna.gz,/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.08-plant-k31.sbt.zip,12ab57d25356857e669764306bf388db,0.000607237750036357,1185000,4,26127000,S1TSphfallax_3_FD/S1TSphfallax_3_FD_10424.2.160032.TGACCA.fastq.gz,S1TSphfallax_3_read,1d32159b,7030925000
1237000,0.00017593702108897478,0.005493763227811051,0.00013881530524077559,0.00012521404101872096,3.5584016393442623,2.0,6.141990578380542,GCA_009746045.1_ASM974604v1_genomic.fna.gz,/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.08-plant-k31.sbt.zip,f572a7da2058c98ad53e92f76fcd065d,0.006962894582789211,976000,5,25151000,S1TSphfallax_3_FD/S1TSphfallax_3_FD_10424.2.160032.TGACCA.fastq.gz,S1TSphfallax_3_read,1d32159b,7030925000
1189000,0.0001691100388640186,0.0004988890378474366,0.00012914374708875432,0.002047626330439746,62.548458149779734,5.0,726.2792002575163,GCA_904848325.1_MorexV3_illumina_tritex_scaffolds_genomic.fna.gz,/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.08-plant-k31.sbt.zip,be5ae4f95caff07df2224c0ccd026a3d,0.0006532809096922932,908000,6,24243000,S1TSphfallax_3_FD/S1TSphfallax_3_FD_10424.2.160032.TGACCA.fastq.gz,S1TSphfallax_3_read,1d32159b,7030925000
1807000,0.00025700743501032937,7.879004375511826e-05,0.00011776544338049403,0.0001265480230278464,4.239130434782608,1.0,38.71914623586365,GCA_000404065.3_Ptaeda2.0_genomic.fna.gz,/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.08-plant-k31.sbt.zip,09600f102d08c3df5838f4fbf029ac81,0.00017194880321920133,828000,7,23415000,S1TSphfallax_3_FD/S1TSphfallax_3_FD_10424.2.160032.TGACCA.fastq.gz,S1TSphfallax_3_read,1d32159b,7030925000
1717000,0.00024420684333853655,0.0005915697634363957,9.159534485149536e-05,5.494563734884271e-05,2.3664596273291925,1.0,3.6358966718841854,GCA_003427395.1_Cbr_1.0_genomic.fna.gz,/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.08-plant-k31.sbt.zip,f2ab752600cce303aaf86855c1f1d1c2,0.0015772131736339929,644000,8,22771000,S1TSphfallax_3_FD/S1TSphfallax_3_FD_10424.2.160032.TGACCA.fastq.gz,S1TSphfallax_3_read,1d32159b,7030925000
1275000,0.00018134171535039842,0.0003814468865764788,8.434167623747942e-05,4.7554655946931455e-05,2.224283305227656,1.0,3.658520586839029,GCA_019775975.1_OSU_SAla_1.0_genomic.fna.gz,/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.08-plant-k31.sbt.zip,24b444ede46220a92a1a738fffee434c,0.0008201429686087867,593000,9,22178000,S1TSphfallax_3_FD/S1TSphfallax_3_FD_10424.2.160032.TGACCA.fastq.gz,S1TSphfallax_3_read,1d32159b,7030925000
