intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
4749000,0.005693937377479632,0.7957439678284183,0.005693937377479632,0.5629408840571773,2896.3276479258793,3149.0,1245.7496440512377,"GCA_003057685.2 Pseudomonas sp. RIT 412 strain=RIT 412, ASM305768v2",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,c1dc3811e50b12ef47b477416340d44a,0.7957439678284183,4749000,0,42309000,AttcapACBM1_FD_11231.4.197613.ATGTCA.fastq.gz,,60c8a777,834045000
4368000,0.005237127493120875,0.8987445976538382,0.005235928517046442,0.012705425296286937,71.08747423860774,67.0,73.04300546158228,"GCA_017920335.1 Pantoea ananatis strain=PANS_2_1, ASM1792033v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,6e339cbb082e16878f2e7d721cc5b1e3,0.8989504013171434,4367000,1,37942000,AttcapACBM1_FD_11231.4.197613.ATGTCA.fastq.gz,,60c8a777,834045000
3750000,0.00449616027912163,0.8092321155108292,0.004435012499325576,0.02895961451081786,191.29143011624762,223.0,85.66907895520669,"GCA_007679955.1 Pantoea agglomerans strain=DE0059, ASM767995v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,fb15133dfdb2dd511d97f59eb7ab4ac6,0.8203894115073288,3699000,2,34243000,AttcapACBM1_FD_11231.4.197613.ATGTCA.fastq.gz,,60c8a777,834045000
3577000,0.004288737418244819,0.7065307820299501,0.00407292172484698,0.00037886387331401074,2.725051516043568,2.0,4.236571996000893,"GCA_017051935.1 Pantoea stewartii subsp. indologenes strain=PANS 07-14, ASM1705193v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,7db75d5e893e4e6951c9a831eb3dad67,0.7439683860232945,3397000,3,30846000,AttcapACBM1_FD_11231.4.197613.ATGTCA.fastq.gz,,60c8a777,834045000
1295000,0.0015526740163900028,0.16423589093214966,0.0015526740163900028,0.0003057268157778611,5.768339768339768,3.0,77.91257600387905,"GCA_003853425.1 Burkholderia sp. Bp9140 strain=Bp9140, ASM385342v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,cb8f9c5f859e7e67066f1581847225d7,0.16423589093214966,1295000,4,29551000,AttcapACBM1_FD_11231.4.197613.ATGTCA.fastq.gz,,60c8a777,834045000
921000,0.0011042569645522723,0.10901093675701379,0.0010994610602545426,4.9808505328200394e-05,1.327153762268266,1.0,0.6051882835794249,"GCA_018129525.1 Bradyrhizobium denitrificans strain=SZCCT0094, ASM1812952v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,55c12934700488d6173babf86a3be4a5,0.10948644793152638,917000,5,28634000,AttcapACBM1_FD_11231.4.197613.ATGTCA.fastq.gz,,60c8a777,834045000
999000,0.0011977770983580022,0.21930464381230247,0.0010814764191380561,6.785743782592955e-05,1.8381374722838137,1.0,7.886133109600868,"GCA_913778495.1 uncultured Pantoea sp., S1C1096_SP62",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,87b53480c178b62a48016bef95ed207c,0.24288840262582057,902000,6,27732000,AttcapACBM1_FD_11231.4.197613.ATGTCA.fastq.gz,,60c8a777,834045000
736000,0.0008824463907822719,0.10887397464578673,0.0008752525343356774,3.683455611781459e-05,1.2328767123287672,1.0,0.5213404205653142,"GCA_003096615.1 Methylobacterium organophilum strain=DSM 760, ASM309661v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,090d09e28d6c1474f5aa09ef474267c2,0.10976882923191648,730000,7,27002000,AttcapACBM1_FD_11231.4.197613.ATGTCA.fastq.gz,,60c8a777,834045000
754000,0.0009040279601220558,0.15883014623172104,0.0008464771085492989,8.115880531291816e-05,2.808781869688385,1.0,17.925292936093694,"GCA_002415245.1 Pantoea sp. UBA5035, ASM241524v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,4c4d8d3c2affb1a97ae1eeb01c651a5d,0.16962879640044995,706000,8,26296000,AttcapACBM1_FD_11231.4.197613.ATGTCA.fastq.gz,,60c8a777,834045000
3629000,0.004351084174115305,0.15052585451358458,0.0008236965631350827,0.004143641999546689,147.3711790393013,202.0,100.36534679596586,"GCA_006385265.1 Pantoea vagans strain=PF-103, ASM638526v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,c8bff973aa8a95292cb692696643dcdd,0.7951358457493427,687000,9,25609000,AttcapACBM1_FD_11231.4.197613.ATGTCA.fastq.gz,,60c8a777,834045000
