intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
5010000,0.011547663499702664,0.04634426108192111,0.011547663499702664,0.011547663499702664,,,,"GCA_022457215.1 Leucoagaricus gongylophorus strain=LEU18496, HybridAssembly_LEU18496",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,49e72065873690f56cbf53e83438fb8f,0.04634426108192111,5010000,0,11373000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
3895000,0.008977674517233908,0.11935091537575214,0.008595057323431386,0.008595057323431386,,,,"GCA_019327925.1 Leucocoprinus sp. KB1807203, ASM1932792v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,b5898af61a7208d43ba558668a3056de,0.12466393547561132,3729000,1,7644000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
3700000,0.008528214560658654,0.04646226118849937,0.008525909637804422,0.008525909637804422,,,,"GCA_001013415.1 Puccinia arachidis strain=MRf11, ASM101341v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,4af773e2a6b63626906a6dc3b629f1de,0.04647482195118888,3699000,2,3945000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
1307000,0.003012534170481314,0.11044346648612051,0.00300792432477285,0.00300792432477285,,,,"GCA_000410855.1 Clavispora lusitaniae MTCC 1001 strain=MTCC 1001, Candida lusitaniae Genome Assembly",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,65de3849c90ccd1a0209e5f54c087b8d,0.11061272850372376,1305000,3,2640000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
341000,0.0007859786932931355,0.011356822911155785,0.0007421851590627261,0.0007421851590627261,,,,"GCA_900010545.1 Microbotryum lychnidis-dioicae, MvSl-576-A2-G1-20131224",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,5f7719366ba75844e8cd95cbfddcdb02,0.012026946002186718,322000,4,2318000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
2959000,0.006820266725672691,0.0033448172057397065,0.0006914768562696206,0.0006914768562696206,,,,"GCA_000382605.1 Leucoagaricus gongylophorus Ac12 strain=Ac12, LAG Assembly",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,6095686dfa38e959cbd064e7b1756f76,0.032991047039279305,300000,5,2018000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
150000,0.0003457384281348103,8.58550951292984e-05,0.0003203842767382576,0.0003203842767382576,,,,"GCA_006912095.1 Massospora platypediae, Mplat_NP02_megahit",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,a0ebc114cce059d9ce69be7f9581c8cd,9.264938323305582e-05,139000,6,1879000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
1142000,0.0026322218995330224,0.009906858594411516,0.00026967597394515205,0.00026967597394515205,,,,"GCA_001673695.2 Clavispora lusitaniae strain=CBS 6936, ASM167369v2",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,6339fd0cd09cf0ba72eebcd235c51f61,0.09669771380186283,117000,7,1762000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
118000,0.0002719808967993841,0.0006724661780079106,0.00025354151396552756,0.00025354151396552756,,,,"GCA_003057935.1 Hemileia vastatrix HvCat, ASM305793v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,c39d6d825629b9c74eb2bad694fce05b,0.0007213728091357587,110000,8,1652000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
107000,0.00024662674540283137,0.002544465158462236,0.00023279720827743894,0.00023279720827743894,,,,"GCA_019054655.1 Fusarium oxysporum strain=S17/14, ASM1905465v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,5525ee5b4782b002c13c7997d7c9e9c8,0.0026956215045094976,101000,9,1551000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
94000,0.00021666274829781448,0.004741833508956797,0.0002074430568808862,0.0002074430568808862,,,,"GCA_900408955.1 Zygosaccharomyces pseudobailii, Zpse1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,4fc79e22ce6c1e11192a7a8a1506111b,0.0049525816649104324,90000,10,1461000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
90000,0.0002074430568808862,0.0014319621805056984,0.00016825936835894104,0.00016825936835894104,,,,"GCA_011764185.1 Rhizopus oryzae strain=GL21, ASM1176418v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,2b721c99c1bc14bab22a9cb29d9eb9ba,0.001765432825280998,73000,11,1388000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
90000,0.0002074430568808862,0.0016307345499892085,0.00015673475408778067,0.00015673475408778067,,,,"GCA_016618355.2 Astraeus odoratus, ASM1661835v2",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,82d8f6e6f738e030dababdede9409399,0.0021583251396915994,68000,12,1320000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
79000,0.00018208890548433344,0.005832855230445592,0.0001406002941081562,0.0001406002941081562,,,,"GCA_003707595.1 Zygosaccharomyces bisporus strain=NRRL Y-12626, ASM370759v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,fe06b32a044abb91d3559b25dcb937a4,0.007554025626314783,61000,13,1259000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
78000,0.00017978398263010137,0.0002769521416808028,0.00012907567983699587,0.00012907567983699587,,,,"GCA_002994575.1 Uromyces transversalis strain=FL11_1, FL11_1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,0e24fee54ab84513d41bd984b3764ceb,0.00038575476876968954,56000,14,1203000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
1175000,0.002708284353722681,0.003960562905536361,0.00010833137414890724,0.00010833137414890724,,,,"GCA_014636115.1 Clavispora lusitaniae strain=FDAARGOS_655, ASM1463611v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,cfadcfdb041f7c6afb0c7edc05c9341f,0.09901407263840903,47000,15,1156000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
90000,0.0002074430568808862,0.0007742389582966743,0.00010141660558621103,0.00010141660558621103,,,,"GCA_011421375.1 Fusarium oxysporum strain=EtdFoc-189, ASM1142137v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,0559f50fbf6dd49b2e6c34275b92f269,0.0015836705965159247,44000,16,1112000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
41000,9.450183702351483e-05,0.003057345893240787,8.528214560658655e-05,8.528214560658655e-05,,,,"GCA_003707935.2 Zygoascus meyerae strain=NRRL Y-17319, ASM370793v2",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,9bc75b10a185b7062fe652eb5f195bd0,0.003387869773591142,37000,17,1075000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
53000,0.00012216091127429965,0.0006071031063442275,8.297722275235447e-05,8.297722275235447e-05,,,,"GCA_014602815.1 Fusarium oxysporum f. sp. niveum strain=R1, ASM1460281v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,af2f051653169c3e9f916f5acaae3665,0.0008937906843401127,36000,18,1039000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
38000,8.758706846081861e-05,0.0010702054794520547,8.067229989812241e-05,8.067229989812241e-05,,,,"GCA_010203745.1 Mucor lusitanicus strain=MU402, Muccir1_3",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,d07590c996be4d4e5ee4e2b8b5098398,0.0011619373776908023,35000,19,1004000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
42000,9.680675987774689e-05,4.795983363932706e-05,7.37575313354262e-05,7.37575313354262e-05,,,,"GCA_003724095.1 Austropuccinia psidii strain=Apsidii_AM, ASM372409v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,d1d5149049b4777f5d472220355a9204,6.294728165161678e-05,32000,20,972000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
42000,9.680675987774689e-05,0.000281509241420566,7.37575313354262e-05,7.37575313354262e-05,,,,"GCA_003314295.1 Cantharellus lutescens strain=MG144, ASM331429v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,962d0da28fbde9e858ee7dab0940317e,0.0003694808793644929,32000,21,940000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
51000,0.00011755106556583552,0.0008233389137415265,6.914768562696206e-05,6.914768562696206e-05,,,,"GCA_000770705.1 Beauveria bassiana D1-5 strain=D1-5, BBA1.0",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,90c9a80df3c4cb3e5983ebd6cc1674d0,0.001399676153360595,30000,22,910000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
32000,7.37575313354262e-05,0.0029319781078967944,6.914768562696206e-05,6.914768562696206e-05,,,,"GCA_004125005.1 Starmerella sorbosivorans strain=CBS 8768, ASM412500v1",/home/gotting/projects/fungal_associations_metagenomics/db/sourmash/genbank-2022.03-fungi-k31.zip,cea12c978401cb67059319c4f3132959,0.003127443315089914,30000,23,880000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
