#
#---,--------------------,---------,--------------------,---------,---------,---,--------,--------,--------,--------,------,-----,----,----,-----,------,---------,---,---,------,------,------,------,------,------,---------------------
#,Current,dir:,/home/gotting/jgi
#,Date:,Wed,Jul,13,20:28:41,2022
#idx,target,name,accession,query,name,accession,clan,name,mdl,mdl,from,mdl,to,seq,from,seq,to,strand,trunc,pass,gc,bias,score,E-value,inc,olp,anyidx,afrct1,afrct2,winidx,wfrct1,wfrct2,description,of,target
#,[ok]
#,Pipeline,mode:,SCAN
#,Program:,cmscan
#,Query,file:,AttsexdGarden/91349.assembled.fna
#,Target,file:,/home/gotting/db/Rfam.cm
#,Version:,1.1.2,(July,2016)
1,P26,RF00630,Ga0133256_144317,-,-,cm,31,66,1,36,+,5',2,0.50,0.0,50.1,1.1e-07,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P26
1,P31,RF01676,Ga0133256_105285,-,-,cm,47,82,1,36,+,5',2,0.50,0.0,41.8,0.00012,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P31
1,tRNA,RF00005,Ga0133256_155934,-,CL00001,cm,30,71,1,43,+,5',2,0.47,0.0,31.8,0.0035,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_156292,-,CL00001,cm,30,71,1,43,+,5',2,0.47,0.0,31.8,0.0035,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_171554,-,CL00001,cm,28,71,1,45,+,5',2,0.51,0.0,29.8,0.012,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_135579,-,CL00001,cm,26,71,1,47,+,5',2,0.53,0.0,32.0,0.0031,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_115081,-,CL00001,cm,25,71,1,48,+,5',2,0.58,0.0,36.2,0.0002,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,Ga0133256_154911,-,CL00001,cm,25,71,1,48,+,5',2,0.67,0.0,29.6,0.014,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_128435,-,CL00001,cm,24,71,1,49,+,5',2,0.53,0.0,29.2,0.019,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_135977,-,CL00001,cm,24,71,1,49,+,5',2,0.53,0.0,29.2,0.019,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_162141,-,CL00001,cm,24,71,1,49,+,5',2,0.65,0.0,35.6,0.0003,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_101033,-,CL00001,cm,23,71,1,50,+,5',2,0.54,0.0,34.2,0.00073,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_101142,-,CL00001,cm,23,71,1,50,+,5',2,0.54,0.0,34.2,0.00073,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_111879,-,CL00001,cm,23,71,1,50,+,5',2,0.54,0.0,34.2,0.00073,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_147048,-,CL00001,cm,23,71,1,50,+,5',2,0.68,0.0,32.2,0.0027,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_138031,-,CL00001,cm,22,71,1,51,+,5',2,0.59,0.0,33.5,0.0012,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_147415,-,CL00001,cm,22,71,1,51,+,5',2,0.53,0.0,35.1,0.00043,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_153112,-,CL00001,cm,22,71,1,51,+,5',2,0.69,0.0,30.3,0.0091,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_153718,-,CL00001,cm,22,71,1,51,+,5',2,0.59,0.0,30.7,0.0068,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_154335,-,CL00001,cm,22,71,1,51,+,5',2,0.53,0.0,35.1,0.00043,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_163202,-,CL00001,cm,22,71,1,51,+,5',2,0.47,0.0,42.0,4.8e-06,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_165019,-,CL00001,cm,22,71,1,51,+,5',2,0.47,0.0,42.0,4.8e-06,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,Ga0133256_164502,-,CL00001,cm,22,71,1,51,+,5',2,0.65,0.0,32.5,0.0023,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,Ga0133256_180828,-,CL00001,cm,22,71,1,51,+,5',2,0.65,0.0,32.5,0.0023,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_108078,-,CL00001,cm,21,71,1,52,+,5',2,0.54,0.0,35.4,0.00034,!,*,-,-,-,-,-,-,tRNA
1,serC,RF00517,Ga0133256_158123,-,-,cm,1,52,1,53,+,no,1,0.57,0.0,69.4,2.9e-13,!,*,-,-,-,-,-,-,serC,leader
1,sul1,RF03058,Ga0133256_105474,-,-,cm,6,56,1,53,+,5',2,0.70,0.0,61.5,3.1e-09,!,*,-,-,-,-,-,-,sul1,RNA
1,tRNA,RF00005,Ga0133256_130724,-,CL00001,cm,20,71,1,53,+,5',2,0.57,0.0,32.1,0.0029,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_153815,-,CL00001,cm,20,71,1,53,+,5',2,0.57,0.0,32.1,0.0029,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_168342,-,CL00001,cm,20,71,1,53,+,5',2,0.62,0.0,31.6,0.004,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_169332,-,CL00001,cm,20,71,1,53,+,5',2,0.53,0.0,36.3,0.00019,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_171883,-,CL00001,cm,20,71,1,53,+,5',2,0.62,0.0,31.6,0.004,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_125853,-,CL00001,cm,18,71,1,54,+,5',2,0.57,0.0,33.0,0.0016,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_133520,-,CL00001,cm,19,71,1,54,+,5',2,0.56,0.0,32.9,0.0017,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0133256_127395,-,CL00001,cm,18,71,1,55,+,5',2,0.56,0.0,37.3,9.7e-05,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,Ga0133256_143647,-,CL00001,cm,18,71,1,55,+,5',2,0.53,0.0,38.8,3.9e-05,!,*,-,-,-,-,-,-,tRNA
