1,C4,RF01695,APTF_contig03613,-,CL00128,cm,1,87,1134,1224,+,no,1,0.64,0.0,71.7,2.7e-12,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,tRNA,RF00005,APTF_contig32754,-,CL00001,cm,1,71,1144,1230,+,no,1,0.54,0.0,64.5,1.1e-12,!,*,-,-,-,-,-,-,tRNA
1,PA5194_thermometer,RF02813,APTF_contig34040,-,-,cm,1,105,1146,1250,+,no,1,0.59,0.0,63.7,1.5e-10,!,*,-,-,-,-,-,-,Pseudomonas,PA5194,thermometer
1,P26,RF00630,APTF_contig20643,-,-,cm,1,66,1149,1086,-,no,1,0.55,0.0,70.3,3.7e-13,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P26
2,tRNA,RF00005,APTF_contig41390,-,CL00001,cm,1,71,1153,1081,-,no,1,0.62,0.0,69.5,4.2e-14,!,*,-,-,-,-,-,-,tRNA
2,P36,RF01679,APTF_contig11737,-,-,cm,1,61,1153,1213,+,no,1,0.56,0.0,62.5,1.4e-10,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P36
1,tRNA,RF00005,APTF_contig16576,-,CL00001,cm,1,71,1163,1091,-,no,1,0.52,0.0,71.3,1.3e-14,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,APTF_contig12203,-,CL00001,cm,1,71,1167,1085,-,no,1,0.59,0.0,54.3,7.4e-10,!,*,-,-,-,-,-,-,tRNA
1,C4,RF01695,APTF_contig21125,-,CL00128,cm,1,87,1171,1087,-,no,1,0.67,0.0,80.3,2.2e-14,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,AsdA,RF02674,APTF_contig27588,-,-,cm,1,81,1182,1102,-,no,1,0.58,0.0,86.3,3.5e-17,!,*,-,-,-,-,-,-,antisense,RNA,of,dnaA,mRNA
1,DsrA,RF00014,APTF_contig18936,-,-,cm,1,85,1187,1273,+,no,1,0.46,0.0,73.9,1.8e-12,!,*,-,-,-,-,-,-,DsrA,RNA
1,SAM,RF00162,APTF_contig12100,-,CL00012,cm,1,108,1191,1304,+,no,1,0.50,0.0,81.1,2.7e-18,!,*,-,-,-,-,-,-,SAM,riboswitch,(S,box,leader)
2,tRNA,RF00005,APTF_contig28142,-,CL00001,cm,1,71,1193,1111,-,no,1,0.58,0.0,49.9,1.2e-08,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_contig08102,-,CL00001,cm,1,71,1193,1266,+,no,1,0.61,0.0,65.9,4.3e-13,!,*,-,-,-,-,-,-,tRNA
1,rne5,RF00040,APTF_contig18336,-,-,cm,1,334,1214,875,-,no,1,0.50,0.0,193.8,8e-59,!,*,-,-,-,-,-,-,RNase,E,5',UTR,element
1,DnaX,RF00382,APTF_contig37202,-,-,cm,1,65,1239,1302,+,no,1,0.62,0.0,80.7,1.6e-16,!,*,-,-,-,-,-,-,DnaX,ribosomal,frameshifting,element
1,tRNA,RF00005,APTF_contig10686,-,CL00001,cm,1,71,1240,1313,+,no,1,0.66,0.0,52.2,2.9e-09,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_contig26237,-,CL00001,cm,1,71,1241,1314,+,no,1,0.66,0.0,65.6,5.1e-13,!,*,-,-,-,-,-,-,tRNA
1,RtT,RF00391,APTF_contig42954,-,-,cm,50,130,1273,1195,-,5',2,0.66,0.4,45.2,1.2e-06,!,*,-,-,-,-,-,-,RtT,RNA
1,naRNA4,RF02564,APTF_contig30955,-,-,cm,1,77,1275,1199,-,no,1,0.64,0.0,92.0,5.1e-16,!,*,-,-,-,-,-,-,Nucleoid-associated,noncoding,RNA,4,(CssrE)
1,C4,RF01695,APTF_contig18106,-,CL00128,cm,1,87,1287,1198,-,no,1,0.63,0.0,74.1,6.9e-13,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,tRNA,RF00005,APTF_contig37084,-,CL00001,cm,1,71,1291,1372,+,no,1,0.63,0.0,54.5,6.8e-10,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,APTF_contig16467,-,CL00001,cm,1,71,1309,1381,+,no,1,0.52,0.0,51.7,3.9e-09,!,*,-,-,-,-,-,-,tRNA
1,CrcZ,RF01675,APTF_contig11737,-,-,cm,1,398,1309,1709,+,no,1,0.49,3.6,297.6,1.6e-83,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,CrcZ
1,AsdA,RF02674,APTF_contig27657,-,-,cm,1,81,1332,1412,+,no,1,0.53,0.0,71.3,2.3e-13,!,*,-,-,-,-,-,-,antisense,RNA,of,dnaA,mRNA
1,Cobalamin,RF00174,APTF_contig29968,-,CL00101,cm,1,190,1343,1137,-,no,1,0.67,2.3,126.1,4.5e-33,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
1,tRNA,RF00005,APTF_contig21931,-,CL00001,cm,1,71,1345,1426,+,no,1,0.59,0.0,60.1,1.8e-11,!,*,-,-,-,-,-,-,tRNA
1,narK,RF03032,APTF_contig02916,-,-,cm,1,72,1347,1282,-,no,1,0.68,0.0,58.7,2.7e-09,!,*,-,-,-,-,-,-,narK,RNA
1,Cobalamin,RF00174,APTF_contig47437,-,CL00101,cm,1,190,1349,1142,-,no,1,0.38,0.0,86.2,3e-21,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
1,sraL,RF01408,APTF_contig31002,-,-,cm,1,142,1358,1217,-,no,1,0.56,0.0,132.4,1.4e-29,!,*,-,-,-,-,-,-,sraL,Hfq,binding,RNA
1,MicL,RF02654,APTF_contig18961,-,-,cm,1,308,1359,1045,-,no,1,0.52,0.0,102.5,3.9e-28,!,*,-,-,-,-,-,-,MicL,sRNA
1,TPP,RF00059,APTF_contig05657,-,-,cm,1,105,1362,1271,-,no,1,0.52,0.0,70.9,3.3e-12,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,sroD,RF00370,APTF_contig37617,-,-,cm,1,86,1369,1455,+,no,1,0.53,0.0,89.9,3.7e-17,!,*,-,-,-,-,-,-,sroD,RNA
1,sroB,RF00368,APTF_contig24800,-,-,cm,1,83,1371,1449,+,no,1,0.38,0.0,77.8,3.5e-10,!,*,-,-,-,-,-,-,sroB,RNA
1,tmRNA,RF00023,APTF_contig31194,-,CL00001,cm,1,354,1373,1730,+,no,1,0.56,0.0,183.7,1.5e-52,!,*,-,-,-,-,-,-,transfer-messenger,RNA
1,tRNA,RF00005,APTF_contig06265,-,CL00001,cm,1,71,1374,1301,-,no,1,0.61,0.0,63.6,1.9e-12,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_contig03301,-,CL00001,cm,1,71,1378,1450,+,no,1,0.60,0.0,56.4,2e-10,!,*,-,-,-,-,-,-,tRNA
1,DUF805b,RF02914,APTF_contig06415,-,CL00115,cm,1,36,1383,1417,+,no,1,0.49,0.0,51.6,6.5e-13,!,*,-,-,-,-,-,-,DUF805b,RNA
1,tRNA,RF00005,APTF_contig04033,-,CL00001,cm,1,71,1390,1473,+,no,1,0.58,0.0,49.6,1.6e-08,!,*,-,-,-,-,-,-,tRNA
1,cspA,RF01766,APTF_contig23107,-,-,cm,28,428,1392,1007,-,5',2,0.41,0.0,110.4,2.1e-27,!,*,-,-,-,-,-,-,cspA,thermoregulator
1,CRISPR-DR4,RF01317,APTF_contig15600,-,CL00014,cm,1,28,1392,1419,+,no,1,0.50,0.0,50.1,1.5e-09,!,*,-,-,-,-,-,-,CRISPR,RNA,direct,repeat,element
1,SECIS_3,RF01989,APTF_contig33170,-,-,cm,1,59,1394,1336,-,no,1,0.56,0.0,84.3,2.6e-19,!,*,-,-,-,-,-,-,Selenocysteine,insertion,sequence,3
1,STnc100,RF02076,APTF_contig21481,-,-,cm,20,154,1406,1547,+,no,1,0.52,0.0,67.6,1.2e-12,!,*,-,-,-,-,-,-,Gammaproteobacterial,sRNA,STnc100
1,SAM,RF00162,APTF_contig29864,-,CL00012,cm,1,108,1411,1526,+,no,1,0.62,0.0,78.9,1.2e-17,!,*,-,-,-,-,-,-,SAM,riboswitch,(S,box,leader)
2,tRNA,RF00005,APTF_contig14579,-,CL00001,cm,1,71,1412,1328,-,no,1,0.59,0.0,64.3,1.2e-12,!,*,-,-,-,-,-,-,tRNA
1,TPP,RF00059,APTF_contig19196,-,-,cm,1,105,1419,1513,+,no,1,0.56,0.0,71.5,2.4e-12,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,symR,RF01809,APTF_contig06398,-,-,cm,1,77,1426,1503,+,no,1,0.53,0.0,77.8,5.9e-14,!,*,-,-,-,-,-,-,SymR,antitoxin
1,frnS,RF01796,APTF_contig07281,-,-,cm,1,119,1431,1545,+,no,1,0.49,0.0,122.0,5e-22,!,*,-,-,-,-,-,-,Fumarate/nitrate,reductase,regulator,sRNA
2,SSU_rRNA_archaea,RF01959,APTF_contig11405,-,CL00111,cm,1,1398,1436,1,-,3',3,0.55,12.6,926.0,6.3e-273,!,=,1,1.000,0.997,",",",Archaeal,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,APTF_contig11405,-,CL00111,cm,1,1249,1436,1,-,3',3,0.55,12.6,646.2,3.1e-195,!,=,1,1.000,0.997,",",",Microsporidia,small,subunit,ribosomal,RNA
4,SSU_rRNA_eukarya,RF01960,APTF_contig11405,-,CL00111,cm,1,1744,1436,1,-,3',3,0.55,12.6,621.0,4.4e-185,!,=,1,1.000,0.997,",",",Eukaryotic,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,APTF_contig11405,-,CL00111,cm,1,1444,1441,1,-,3',3,0.54,12.2,1433.2,0,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,C4,RF01695,APTF_contig01123,-,CL00128,cm,1,87,1441,1537,+,no,1,0.63,0.2,68.7,1.4e-11,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,STnc490,RF01405,APTF_contig34581,-,-,cm,1,124,1443,1320,-,no,1,0.45,0.0,128.0,5.8e-26,!,*,-,-,-,-,-,-,STnc490,Hfq,binding,RNA
1,P11,RF00625,APTF_contig03610,-,-,cm,1,139,1445,1307,-,no,1,0.58,0.0,124.4,2.6e-27,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P11
1,S15,RF00114,APTF_contig38484,-,CL00121,cm,1,117,1452,1338,-,no,1,0.38,0.0,107.7,2.4e-25,!,*,-,-,-,-,-,-,Ribosomal,S15,leader
1,rdlD,RF01813,APTF_contig05533,-,-,cm,1,66,1463,1529,+,no,1,0.49,0.0,78.8,1.2e-15,!,*,-,-,-,-,-,-,rdlD,antitoxin
1,C4,RF01695,APTF_contig18896,-,CL00128,cm,1,87,1465,1375,-,no,1,0.69,0.0,62.7,4.1e-10,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,tRNA,RF00005,APTF_contig17011,-,CL00001,cm,1,71,1479,1550,+,no,1,0.53,0.0,60.0,1.9e-11,!,*,-,-,-,-,-,-,tRNA
1,Cobalamin,RF00174,APTF_contig34751,-,CL00101,cm,1,190,1485,1666,+,no,1,0.57,0.0,108.6,6.7e-28,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
1,tRNA,RF00005,APTF_contig35040,-,CL00001,cm,1,71,1504,1432,-,no,1,0.49,0.0,78.5,1.3e-16,!,*,-,-,-,-,-,-,tRNA
1,ykkC-yxkD,RF00442,APTF_contig08379,-,-,cm,1,108,1521,1423,-,no,1,0.63,0.0,91.3,2.5e-16,!,*,-,-,-,-,-,-,Guanidine-I,riboswitch
1,EFASI,RF02957,APTF_contig30713,-,-,cm,1,134,1525,1675,+,no,1,0.61,0.0,86.4,2.1e-16,!,*,-,-,-,-,-,-,EFASI,RNA
1,GcvB,RF00022,APTF_contig48844,-,-,cm,1,198,1534,1729,+,no,1,0.43,0.0,103.7,7.5e-23,!,*,-,-,-,-,-,-,GcvB,RNA
1,SECIS_3,RF01989,APTF_contig29625,-,-,cm,1,59,1538,1480,-,no,1,0.56,0.0,84.3,2.6e-19,!,*,-,-,-,-,-,-,Selenocysteine,insertion,sequence,3
1,tRNA,RF00005,APTF_contig54427,-,CL00001,cm,1,71,1540,1467,-,no,1,0.62,0.0,63.2,2.5e-12,!,*,-,-,-,-,-,-,tRNA
1,sok,RF01794,APTF_contig04502,-,-,cm,1,158,1548,1392,-,no,1,0.50,0.0,95.9,5.2e-20,!,*,-,-,-,-,-,-,sok,antitoxin,(CssrC)
1,C4,RF01695,APTF_contig39494,-,CL00128,cm,1,87,1553,1637,+,no,1,0.68,0.0,77.2,1.2e-13,!,*,-,-,-,-,-,-,C4,antisense,RNA
3,LSU_rRNA_eukarya,RF02543,APTF_contig43093,-,CL00112,cm,1,1978,1560,1,-,3',3,0.53,22.8,555.5,4.9e-139,!,=,1,1.000,0.923,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,rpsL_pseudo,RF01773,APTF_contig00234,-,-,cm,1,128,1577,1440,-,no,1,0.49,0.0,114.5,4.8e-23,!,*,-,-,-,-,-,-,Pseudomonas,rpsL,leader
1,P6,RF01683,APTF_contig06702,-,-,cm,87,385,1585,1286,-,no,1,0.56,0.0,69.4,3.8e-17,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P6
1,JUMPstart,RF01707,APTF_contig05046,-,-,cm,1,38,1586,1548,-,no,1,0.64,0.0,59.9,5.2e-12,!,*,-,-,-,-,-,-,JUMPstart,RNA
3,t44,RF00127,APTF_contig34096,-,-,cm,1,97,1601,1497,-,no,1,0.56,0.0,84.7,7.4e-19,!,*,-,-,-,-,-,-,t44,RNA
2,c4-a1b1,RF03163,APTF_contig18896,-,CL00128,cm,1,53,1605,1553,-,no,1,0.66,0.0,48.5,6.9e-10,!,*,-,-,-,-,-,-,a1,,b1,targets,of,C4,antisense,RNA
1,5_ureB_sRNA,RF02514,APTF_contig33065,-,-,cm,1,292,1607,1893,+,no,1,0.67,13.1,128.1,2.1e-34,!,*,-,-,-,-,-,-,5',ureB,small,RNA
1,tRNA,RF00005,APTF_contig03315,-,CL00001,cm,1,71,1624,1697,+,no,1,0.73,0.1,53.5,1.3e-09,!,*,-,-,-,-,-,-,tRNA
1,SAM,RF00162,APTF_contig17843,-,CL00012,cm,1,108,1634,1533,-,no,1,0.45,0.0,76.7,5.2e-17,!,*,-,-,-,-,-,-,SAM,riboswitch,(S,box,leader)
1,P9,RF00624,APTF_contig31495,-,-,cm,1,74,1636,1563,-,no,1,0.57,0.0,84.9,2.5e-17,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P9
1,sraA,RF02029,APTF_contig37163,-,-,cm,1,95,1643,1549,-,no,1,0.37,0.0,100.6,4e-16,!,*,-,-,-,-,-,-,sraA
1,sroC,RF00369,APTF_contig06952,-,-,cm,1,163,1643,1795,+,no,1,0.51,0.0,137.0,2e-28,!,*,-,-,-,-,-,-,sroC,RNA
1,tRNA,RF00005,APTF_contig22662,-,CL00001,cm,1,71,1647,1574,-,no,1,0.57,0.0,67.5,1.5e-13,!,*,-,-,-,-,-,-,tRNA
1,L31-Gammaproteobacteria,RF03157,APTF_contig08800,-,CL00118,cm,1,52,1648,1699,+,no,1,0.63,0.0,56.8,8.5e-11,!,*,-,-,-,-,-,-,L31-Gammaproteobacteria,ribosomal,protein,leader
1,SECIS_3,RF01989,APTF_contig01545,-,-,cm,1,59,1650,1592,-,no,1,0.66,0.0,85.9,8.6e-20,!,*,-,-,-,-,-,-,Selenocysteine,insertion,sequence,3
1,tRNA,RF00005,APTF_contig36840,-,CL00001,cm,1,71,1684,1601,-,no,1,0.56,0.0,52.6,2.3e-09,!,*,-,-,-,-,-,-,tRNA
1,LSU_rRNA_bacteria,RF02541,APTF_contig43093,-,CL00112,cm,24,1772,1691,1,-,5'&3',4,0.53,26.9,1510.4,0,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,APTF_contig43093,-,CL00112,cm,25,1869,1691,1,-,5'&3',4,0.53,26.9,920.2,3.6e-287,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,frnS,RF01796,APTF_contig08816,-,-,cm,1,119,1697,1581,-,no,1,0.45,0.0,122.0,5e-22,!,*,-,-,-,-,-,-,Fumarate/nitrate,reductase,regulator,sRNA
1,tRNA,RF00005,APTF_contig02147,-,CL00001,cm,1,71,1698,1626,-,no,1,0.48,0.0,75.2,1.1e-15,!,*,-,-,-,-,-,-,tRNA
1,RybB,RF00110,APTF_contig20126,-,-,cm,1,79,1706,1786,+,no,1,0.44,0.0,91.5,7.4e-18,!,*,-,-,-,-,-,-,RybB,RNA
1,tRNA,RF00005,APTF_contig51988,-,CL00001,cm,1,71,1707,1780,+,no,1,0.53,0.0,66.2,3.7e-13,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,APTF_contig44860,-,CL00001,cm,1,71,1710,1783,+,no,1,0.66,0.0,63.1,2.6e-12,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_contig28700,-,CL00001,cm,1,71,1724,1807,+,no,1,0.58,0.0,51.2,5.5e-09,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_contig36098,-,CL00001,cm,1,71,1770,1853,+,no,1,0.57,0.0,53.7,1.1e-09,!,*,-,-,-,-,-,-,tRNA
1,DapZ,RF02551,APTF_contig03287,-,-,cm,1,78,1797,1718,-,no,1,0.35,0.0,70.4,4e-11,!,*,-,-,-,-,-,-,ABC,transporter,regulator
1,RpsF_leader,RF02893,APTF_contig32870,-,-,cm,1,85,1800,1884,+,no,1,0.58,0.0,112.0,2e-26,!,*,-,-,-,-,-,-,RpsF,leader
4,tRNA,RF00005,APTF_contig02147,-,CL00001,cm,1,71,1802,1729,-,no,1,0.55,0.0,66.2,3.5e-13,!,*,-,-,-,-,-,-,tRNA
1,P27,RF01674,APTF_contig53697,-,-,cm,1,192,1816,2006,+,no,1,0.58,0.0,222.1,2.9e-54,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P27
1,TPP,RF00059,APTF_contig37923,-,-,cm,1,105,1817,1917,+,no,1,0.55,0.0,66.5,3.7e-11,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
2,tRNA,RF00005,APTF_contig33617,-,CL00001,cm,1,71,1833,1922,+,no,1,0.59,0.0,60.7,1.3e-11,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_contig44860,-,CL00001,cm,1,71,1842,1914,+,no,1,0.52,0.0,68.2,1e-13,!,*,-,-,-,-,-,-,tRNA
1,6S,RF00013,APTF_contig03236,-,-,cm,1,187,1855,2038,+,no,1,0.59,0.0,81.7,4.2e-15,!,*,-,-,-,-,-,-,6S,/,SsrS,RNA
1,L25-Gammaproteobacteria,RF03131,APTF_contig38051,-,-,cm,1,26,1864,1889,+,no,1,0.65,0.0,42.9,3.9e-07,!,*,-,-,-,-,-,-,L25-Gammaproteobacteria,ribosomal,protein,leader
1,TPP,RF00059,APTF_contig48412,-,-,cm,1,105,1867,1723,-,no,1,0.37,0.0,42.6,1.9e-05,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,tRNA,RF00005,APTF_contig03219,-,CL00001,cm,1,71,1873,1943,+,no,1,0.56,0.0,70.5,2.2e-14,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,APTF_contig02147,-,CL00001,cm,1,71,1892,1819,-,no,1,0.62,0.0,68.8,6.9e-14,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_contig01487,-,CL00001,cm,1,71,1897,1814,-,no,1,0.60,0.0,52.9,1.9e-09,!,*,-,-,-,-,-,-,tRNA
1,RsmY,RF00195,APTF_contig28170,-,CL00106,cm,1,121,1914,2037,+,no,1,0.56,0.0,123.5,7.1e-30,!,*,-,-,-,-,-,-,RsmY,RNA,family
1,RsmW,RF02809,APTF_contig13875,-,CL00106,cm,1,124,1920,2040,+,no,1,0.77,11.2,70.9,2.8e-10,!,*,-,-,-,-,-,-,RsmW,RNA,family
1,STnc180,RF02079,APTF_contig15854,-,-,cm,1,217,1921,1709,-,no,1,0.45,0.0,147.3,2.4e-32,!,*,-,-,-,-,-,-,Enterobacterial,sRNA,STnc180
1,tRNA,RF00005,APTF_contig23134,-,CL00001,cm,1,71,1921,1993,+,no,1,0.56,0.0,62.5,3.8e-12,!,*,-,-,-,-,-,-,tRNA
2,SECIS_2,RF01988,APTF_contig00598,-,-,cm,1,55,1932,1986,+,no,1,0.67,0.0,86.3,5.5e-18,!,*,-,-,-,-,-,-,Selenocysteine,insertion,sequence,2
4,LSU_rRNA_eukarya,RF02543,APTF_contig54580,-,CL00112,cm,1,2454,1933,1,-,3',3,0.53,28.3,742.4,2.8e-187,!,=,1,1.000,0.926,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,greA,RF01769,APTF_contig44099,-,-,cm,1,124,1955,1832,-,no,1,0.47,0.0,126.9,2e-23,!,*,-,-,-,-,-,-,Enterobacteria,greA,leader
1,RpsF_leader,RF02893,APTF_contig35566,-,-,cm,1,85,1972,2056,+,no,1,0.58,0.0,113.8,6.7e-27,!,*,-,-,-,-,-,-,RpsF,leader
1,C4,RF01695,APTF_contig04120,-,CL00128,cm,1,87,1991,2077,+,no,1,0.68,0.1,59.8,2e-09,!,*,-,-,-,-,-,-,C4,antisense,RNA
3,tRNA,RF00005,APTF_contig02147,-,CL00001,cm,1,71,1993,1920,-,no,1,0.62,0.0,68.7,7.1e-14,!,*,-,-,-,-,-,-,tRNA
8,tRNA,RF00005,APTF_contig25955,-,CL00001,cm,1,71,1997,2070,+,no,1,0.49,0.0,70.2,2.7e-14,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,APTF_contig11669,-,CL00001,cm,1,71,2009,2093,+,no,1,0.61,0.0,59.9,2e-11,!,*,-,-,-,-,-,-,tRNA
1,FMN,RF00050,APTF_contig38582,-,-,cm,4,140,2010,1864,-,5',2,0.59,0.0,114.0,3.6e-27,!,*,-,-,-,-,-,-,FMN,riboswitch,(RFN,element)
5,LSU_rRNA_eukarya,RF02543,APTF_contig25919,-,CL00112,cm,1,2528,2031,1,-,3',3,0.51,20.6,830.9,4.2e-210,!,=,1,1.000,0.927,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,RybB,RF00110,APTF_contig14217,-,-,cm,1,79,2044,1980,-,no,1,0.48,0.0,61.1,2.1e-10,!,*,-,-,-,-,-,-,RybB,RNA
1,JUMPstart,RF01707,APTF_contig16703,-,-,cm,1,38,2051,2088,+,no,1,0.55,0.0,54.7,1.6e-10,!,*,-,-,-,-,-,-,JUMPstart,RNA
1,AsrC,RF02746,APTF_contig43236,-,-,cm,1,886,2054,1238,-,no,1,0.54,0.0,384.1,2.9e-121,!,*,-,-,-,-,-,-,antisense,RNA,of,rseC,mRNA
1,Thr_leader,RF00506,APTF_contig01834,-,-,cm,1,118,2061,2178,+,no,1,0.48,0.0,121.9,7.7e-24,!,*,-,-,-,-,-,-,Threonine,operon,leader
10,5_8S_rRNA,RF00002,APTF_contig54580,-,CL00112,cm,1,154,2075,1931,-,no,1,0.57,0.0,45.7,5.4e-09,!,=,1,1.000,0.069,",",",5.8S,ribosomal,RNA
9,tRNA,RF00005,APTF_contig25955,-,CL00001,cm,1,71,2082,2155,+,no,1,0.57,0.0,67.1,2e-13,!,*,-,-,-,-,-,-,tRNA
1,LSU_rRNA_bacteria,RF02541,APTF_contig54580,-,CL00112,cm,1,2131,2087,1,-,3',3,0.53,34.6,1943.2,0,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,APTF_contig54580,-,CL00112,cm,1,2211,2088,1,-,3',3,0.53,34.2,1247.8,0,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,L25-Gammaproteobacteria,RF03131,APTF_contig40623,-,-,cm,1,26,2090,2115,+,no,1,0.65,0.0,46.8,2.7e-08,!,*,-,-,-,-,-,-,L25-Gammaproteobacteria,ribosomal,protein,leader
1,tRNA,RF00005,APTF_contig04452,-,CL00001,cm,1,71,2115,2187,+,no,1,0.60,0.0,66.6,2.8e-13,!,*,-,-,-,-,-,-,tRNA
1,ivy-DE,RF02999,APTF_contig05194,-,-,cm,1,93,2130,2035,-,no,1,0.72,1.2,82.5,7.2e-15,!,*,-,-,-,-,-,-,ivy-DE,RNA
1,ArcZ,RF00081,APTF_contig30554,-,-,cm,1,106,2143,2251,+,no,1,0.58,0.0,95.3,7.8e-21,!,*,-,-,-,-,-,-,ArcZ,RNA
10,5_8S_rRNA,RF00002,APTF_contig25919,-,CL00112,cm,1,154,2178,2025,-,no,1,0.51,0.0,42.7,3.8e-08,!,=,1,1.000,0.070,",",",5.8S,ribosomal,RNA
1,RsmY,RF00195,APTF_contig21818,-,CL00106,cm,1,121,2186,2064,-,no,1,0.56,0.0,95.3,4.3e-22,!,*,-,-,-,-,-,-,RsmY,RNA,family
1,LSU_rRNA_bacteria,RF02541,APTF_contig25919,-,CL00112,cm,1,2229,2190,1,-,3',3,0.51,24.8,2082.0,0,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,APTF_contig25919,-,CL00112,cm,1,2309,2191,1,-,3',3,0.51,24.6,1325.9,0,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,nuoG,RF01748,APTF_contig30789,-,-,cm,1,44,2201,2160,-,no,1,0.50,0.0,53.4,8.6e-09,!,*,-,-,-,-,-,-,nuoG,RNA
5,tRNA,RF00005,APTF_contig02147,-,CL00001,cm,1,71,2206,2133,-,no,1,0.59,0.0,63.6,1.9e-12,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,APTF_contig29893,-,CL00001,cm,1,71,2209,2298,+,no,1,0.64,0.0,61.6,6.7e-12,!,*,-,-,-,-,-,-,tRNA
1,Mg_sensor,RF01056,APTF_contig32212,-,-,cm,1,115,2216,2106,-,no,1,0.59,0.0,93.3,6.1e-18,!,*,-,-,-,-,-,-,Magnesium,Sensor
1,Trp_leader,RF00513,APTF_contig27480,-,-,cm,1,100,2236,2330,+,no,1,0.55,0.0,71.3,1.1e-13,!,*,-,-,-,-,-,-,Tryptophan,operon,leader
3,tRNA,RF00005,APTF_contig04452,-,CL00001,cm,1,71,2242,2312,+,no,1,0.58,0.0,57.2,1.1e-10,!,*,-,-,-,-,-,-,tRNA
1,SAM,RF00162,APTF_contig22024,-,CL00012,cm,1,108,2258,2370,+,no,1,0.41,0.0,88.0,2.7e-20,!,*,-,-,-,-,-,-,SAM,riboswitch,(S,box,leader)
1,C4,RF01695,APTF_contig09874,-,CL00128,cm,1,87,2274,2188,-,no,1,0.72,1.1,75.2,3.8e-13,!,*,-,-,-,-,-,-,C4,antisense,RNA
1,CRISPR-DR4,RF01317,APTF_contig32178,-,CL00014,cm,1,28,2279,2252,-,no,1,0.57,0.0,44.8,6.5e-08,!,*,-,-,-,-,-,-,CRISPR,RNA,direct,repeat,element
2,GlmY_tke1,RF00128,APTF_contig26075,-,CL00011,cm,1,163,2281,2133,-,no,1,0.48,0.0,62.7,9.1e-12,!,=,1,1.000,0.734,",",",Glm,Y,RNA,activator,of,glmS,mRNA
1,GlmZ_SraJ,RF00083,APTF_contig26075,-,CL00011,cm,1,212,2283,2081,-,no,1,0.46,0.0,211.8,5e-54,!,^,-,-,-,-,-,-,GlmZ,RNA,activator,of,glmS,mRNA
1,Glycine,RF00504,APTF_contig30409,-,CL00125,cm,1,94,2285,2192,-,no,1,0.62,0.0,72.7,4.4e-14,!,*,-,-,-,-,-,-,Glycine,riboswitch
